측정일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),hour
2022-01-21,-8.6,0.0,1.6,50,78,2.5,-11.7,1020.6,1031.9,0.0,0.0,0.0,0,0,11.721311475409836,1798,-7.4,-1.9,-1.9,-1.3,-0.2,8
2022-01-21,-7.2,0.0,1.6,70,77,2.8,-10.5,1021.3,1032.6,0.9,0.35,0.0,0,0,11.852459016393443,1946,-5.9,-2.0,-2.0,-1.4,-0.3,9
2022-01-21,-3.8,0.0,2.3,90,64,3.0,-9.6,1021.6,1032.7,1.0,0.97,0.0,0,0,11.98360655737705,2000,-2.3,-1.8,-2.0,-1.4,-0.3,10
2022-01-21,-1.4,0.0,2.7,90,55,3.0,-9.2,1021.7,1032.7,1.0,1.58,0.0,0,0,12.114754098360656,2000,1.1,-1.5,-1.9,-1.4,-0.3,11
2022-01-21,-0.1,0.0,1.5,70,48,2.9,-9.8,1021.0,1032.0,1.0,1.96,0.0,0,0,12.245901639344263,2000,5.3,-1.2,-1.7,-1.4,-0.3,12
2022-01-21,1.6,0.0,2.8,20,42,2.9,-9.9,1019.8,1030.7,1.0,2.15,0.0,0,0,12.37704918032787,2000,8.5,-0.9,-1.5,-1.3,-0.3,13
2022-01-21,3.4,0.0,1.6,70,36,2.8,-10.2,1018.9,1029.7,1.0,2.12,0.0,0,0,12.508196721311474,2000,9.2,-0.7,-1.3,-1.2,-0.3,14
2022-01-21,4.1,0.0,1.4,70,32,2.6,-11.1,1018.2,1028.9,1.0,1.79,0.0,0,0,12.639344262295083,2000,8.0,-0.5,-1.2,-1.2,-0.3,15
2022-01-21,4.1,0.0,2.1,360,30,2.5,-11.9,1018.2,1028.9,1.0,1.21,0.0,0,0,12.770491803278688,2000,1.2,-0.4,-1.0,-1.1,-0.3,16
2022-01-21,3.5,0.0,1.9,20,31,2.4,-12.0,1018.1,1028.9,1.0,0.57,0.0,0,0,12.901639344262296,2000,-0.2,-0.3,-0.9,-1.0,-0.3,17
2022-01-21,1.7,0.0,1.6,340,37,2.6,-11.4,1018.0,1028.8,0.3,0.09,0.0,0,0,13.032786885245901,2000,-1.2,-0.2,-0.9,-0.9,-0.3,18
2022-01-21,0.2,0.0,1.9,290,44,2.7,-10.6,1018.1,1029.0,0.0,0.0,0.0,0,0,13.16393442622951,2000,-1.8,-0.2,-0.8,-0.9,-0.3,19
2022-01-21,-0.8,0.0,1.7,270,49,2.8,-10.2,1018.5,1029.5,0.0,0.0,0.0,0,0,13.295081967213115,2000,-2.4,-0.3,-0.8,-0.8,-0.3,20
2022-01-21,-1.8,0.0,0.7,270,51,2.7,-10.6,1018.4,1029.4,0.0,0.0,0.0,0,0,13.426229508196721,2000,-3.1,-0.4,-0.8,-0.8,-0.2,21
2022-01-21,-2.1,0.0,1.1,50,55,2.9,-9.9,1018.2,1029.2,0.0,0.0,0.0,0,0,13.557377049180328,2000,-3.6,-0.5,-0.9,-0.8,-0.2,22
2022-01-21,-2.7,0.0,1.8,50,56,2.8,-10.2,1017.7,1028.7,0.0,0.0,0.0,0,0,13.688524590163935,2000,-4.1,-0.6,-0.9,-0.8,-0.2,23
2022-01-22,-3.1,0.0,2.1,20,58,2.8,-10.2,1017.4,1028.4,0.0,0.0,0.0,0,0,13.819672131147541,2000,-4.5,-0.7,-1.0,-0.8,-0.2,0
2022-01-22,-3.5,0.0,2.3,20,63,3.0,-9.5,1017.2,1028.3,0.0,0.0,0.0,0,0,13.950819672131148,2000,-4.9,-0.8,-1.0,-0.8,-0.2,1
2022-01-22,-3.7,0.0,1.8,20,64,3.0,-9.5,1017.2,1028.3,0.0,0.0,0.0,0,0,14.081967213114755,2000,-5.1,-0.9,-1.1,-0.8,-0.2,2
2022-01-22,-3.7,0.0,1.8,20,65,3.0,-9.3,1017.2,1028.3,0.0,0.0,0.0,0,0,14.21311475409836,2000,-5.3,-0.9,-1.2,-0.8,-0.2,3
2022-01-22,-4.2,0.0,2.2,20,64,2.9,-10.0,1016.9,1028.0,0.0,0.0,0.0,2,0,14.344262295081968,2000,-5.3,-1.0,-1.2,-0.9,-0.2,4
2022-01-22,-4.5,0.0,1.9,20,68,3.0,-9.5,1016.6,1027.7,0.0,0.0,0.0,4,0,14.475409836065573,2000,-5.4,-1.1,-1.3,-0.9,-0.2,5
2022-01-22,-4.6,0.0,2.5,20,68,3.0,-9.6,1016.7,1027.8,0.0,0.0,0.0,5,0,14.606557377049182,2000,-5.5,-1.2,-1.4,-1.0,-0.2,6
2022-01-22,-4.7,0.0,2.1,20,68,2.9,-9.7,1016.9,1028.0,0.0,0.0,0.0,5,0,14.737704918032787,1996,-5.7,-1.3,-1.5,-1.0,-0.2,7
2022-01-22,-5.0,0.0,2.2,20,70,3.0,-9.6,1017.1,1028.2,0.0,0.0,0.0,6,0,14.868852459016395,1898,-5.7,-1.3,-1.5,-1.1,-0.2,8
2022-01-22,-4.0,0.0,1.7,50,70,3.2,-8.6,1017.1,1028.2,0.1,0.25,0.0,8,3,15.0,1928,-2.8,-1.4,-1.6,-1.1,-0.2,9
2022-01-22,-2.2,0.0,0.8,70,62,3.2,-8.5,1017.2,1028.2,0.1,0.46,0.0,7,0,21.0,2000,-0.9,-1.2,-1.6,-1.2,-0.3,10
2022-01-22,0.0,0.0,1.4,50,53,3.2,-8.4,1017.1,1028.0,0.7,0.95,0.0,7,0,27.0,2000,0.8,-1.0,-1.4,-1.2,-0.3,11
2022-01-22,2.6,0.0,0.6,70,43,3.2,-8.7,1016.1,1026.9,0.7,1.49,0.0,8,0,33.0,2000,5.6,-0.8,-1.3,-1.1,-0.3,12
2022-01-22,5.3,0.0,2.3,180,42,3.7,-6.6,1015.0,1025.7,1.0,1.84,0.0,2,0,39.0,1970,9.2,-0.5,-1.1,-1.1,-0.3,13
2022-01-22,5.0,0.0,2.3,320,39,3.4,-7.8,1013.9,1024.6,1.0,1.86,0.0,1,1,45.0,1967,10.0,-0.3,-1.0,-1.0,-0.3,14
2022-01-22,6.7,0.0,1.5,200,38,3.7,-6.6,1014.1,1024.7,0.7,1.28,0.0,2,0,42.5,1994,7.9,-0.2,-0.9,-1.0,-0.3,15
2022-01-22,6.7,0.0,1.3,230,35,3.4,-7.7,1014.0,1024.6,1.0,1.12,0.0,1,0,40.0,2000,2.6,-0.1,-0.8,-0.9,-0.3,16
2022-01-22,5.2,0.0,1.1,270,34,3.0,-9.4,1013.9,1024.6,0.7,0.41,0.0,1,0,37.5,2000,-0.1,-0.1,-0.7,-0.8,-0.3,17
2022-01-22,3.6,0.0,1.6,290,36,2.8,-10.1,1013.9,1024.6,0.0,0.04,0.0,8,8,35.0,2000,-0.3,0.0,-0.7,-0.8,-0.2,18
2022-01-22,2.9,0.0,3.2,290,39,2.9,-9.7,1014.0,1024.7,0.0,0.0,0.0,8,8,35.0,2000,-0.3,0.0,-0.6,-0.8,-0.2,19
2022-01-22,2.3,0.0,0.7,250,41,3.0,-9.6,1014.0,1024.8,0.0,0.0,0.0,9,9,30.0,2000,-0.4,0.0,-0.6,-0.7,-0.2,20
2022-01-22,1.2,0.0,1.9,270,45,3.0,-9.4,1014.3,1025.1,0.0,0.0,0.0,6,0,30.0,1996,-0.9,0.0,-0.6,-0.7,-0.2,21
2022-01-22,0.7,0.0,1.5,290,47,3.0,-9.3,1014.3,1025.2,0.0,0.0,0.0,6,0,30.0,2000,-1.3,0.0,-0.6,-0.7,-0.2,22
2022-01-22,0.2,0.0,1.4,270,51,3.2,-8.7,1014.3,1025.2,0.0,0.0,0.0,9,9,30.0,2000,-0.9,0.0,-0.5,-0.7,-0.2,23
2022-01-23,0.5,0.0,2.1,20,54,3.4,-7.7,1013.9,1024.8,0.0,0.0,0.0,10,10,29.0,2000,-0.6,0.0,-0.5,-0.6,-0.2,0
2022-01-23,0.8,0.0,0.6,320,50,3.2,-8.4,1014.0,1024.8,0.0,0.0,0.0,9,9,28.0,2000,-0.8,0.0,-0.5,-0.6,-0.2,1
2022-01-23,0.6,0.0,0.9,250,49,3.1,-8.9,1014.0,1024.9,0.0,0.0,0.0,9,9,28.0,2000,-0.7,0.0,-0.5,-0.6,-0.2,2
2022-01-23,0.6,0.0,1.2,360,50,3.2,-8.6,1013.6,1024.5,0.0,0.0,0.0,9,9,33.0,2000,-0.9,0.0,-0.5,-0.6,-0.2,3
2022-01-23,0.5,0.0,1.1,290,51,3.2,-8.4,1013.0,1023.9,0.0,0.0,0.0,9,9,35.0,2000,-1.0,0.0,-0.5,-0.6,-0.2,4
2022-01-23,-0.1,0.0,1.1,290,51,3.1,-9.0,1012.7,1023.6,0.0,0.0,0.0,8,8,30.0,2000,-1.8,0.0,-0.5,-0.6,-0.2,5
2022-01-23,-0.5,0.0,1.1,270,52,3.1,-9.1,1012.7,1023.6,0.0,0.0,0.0,9,9,33.0,2000,-1.7,-0.1,-0.5,-0.6,-0.2,6
2022-01-23,-0.5,0.0,0.2,0,52,3.1,-9.1,1012.4,1023.3,0.0,0.0,0.0,9,9,30.0,2000,-1.3,-0.1,-0.6,-0.6,-0.2,7
2022-01-23,-0.3,0.0,0.5,360,48,2.9,-10.0,1012.2,1023.1,0.0,0.0,0.0,7,5,28.0,2000,-1.7,-0.1,-0.6,-0.6,-0.2,8
2022-01-23,0.3,0.0,1.6,250,54,3.4,-7.9,1012.7,1023.6,0.2,0.19,0.0,8,8,28.0,2000,-0.7,-0.1,-0.6,-0.6,-0.1,9
2022-01-23,1.0,0.0,1.6,270,49,3.2,-8.5,1012.8,1023.6,0.1,0.43,0.0,8,0,27.333333333333332,2000,-0.1,-0.1,-0.6,-0.6,-0.1,10
2022-01-23,2.3,0.0,1.8,250,44,3.2,-8.7,1012.8,1023.6,0.3,0.75,0.0,7,0,26.666666666666668,1973,1.2,0.0,-0.6,-0.6,-0.1,11
2022-01-23,2.9,0.0,2.9,270,47,3.5,-7.3,1012.0,1022.7,0.5,1.09,0.0,7,0,26.0,1489,3.4,0.0,-0.5,-0.6,-0.1,12
2022-01-23,4.2,0.0,2.7,270,53,4.4,-4.5,1011.0,1021.7,1.0,1.3,0.0,5,0,25.333333333333332,1275,6.3,0.1,-0.5,-0.6,-0.1,13
2022-01-23,6.2,0.0,2.2,270,47,4.5,-4.2,1010.2,1020.8,1.0,1.79,0.0,2,0,24.666666666666668,1214,9.9,0.1,-0.5,-0.6,-0.1,14
2022-01-23,6.1,0.0,2.0,250,46,4.3,-4.6,1009.6,1020.2,0.5,0.89,0.0,5,0,24.0,1169,4.6,0.1,-0.5,-0.5,-0.1,15
2022-01-23,6.1,0.0,2.2,250,46,4.3,-4.6,1009.4,1020.0,0.5,0.64,0.0,2,0,23.333333333333336,1161,2.4,0.1,-0.4,-0.5,-0.1,16
2022-01-23,5.6,0.0,1.9,270,47,4.3,-4.8,1009.3,1019.9,1.0,0.5,0.0,0,0,22.666666666666668,1148,0.3,0.2,-0.4,-0.5,-0.1,17
2022-01-23,3.8,0.0,2.0,270,48,3.8,-6.2,1010.0,1020.7,0.2,0.09,0.0,0,0,22.0,1278,-0.2,0.2,-0.4,-0.5,-0.1,18
2022-01-23,3.0,0.0,2.9,290,51,3.9,-6.1,1010.5,1021.2,0.0,0.0,0.0,0,0,21.333333333333336,1175,-0.6,0.2,-0.4,-0.5,-0.1,19
2022-01-23,2.3,0.0,2.1,290,53,3.8,-6.3,1010.5,1021.2,0.0,0.0,0.0,0,0,20.666666666666668,1190,-0.9,0.2,-0.4,-0.5,-0.1,20
2022-01-23,1.3,0.0,0.2,0,57,3.8,-6.2,1010.7,1021.5,0.0,0.0,0.0,0,0,20.0,1171,-1.4,0.2,-0.4,-0.5,-0.1,21
2022-01-23,0.8,0.0,2.4,50,61,4.0,-5.8,1010.7,1021.5,0.0,0.0,0.0,0,0,19.333333333333336,1194,-1.5,0.2,-0.4,-0.5,-0.1,22
2022-01-23,1.1,0.0,2.7,70,63,4.2,-5.1,1010.7,1021.5,0.0,0.0,0.0,0,0,18.666666666666668,1393,-1.5,0.2,-0.4,-0.5,-0.1,23
2022-01-24,1.2,0.0,2.8,70,65,4.3,-4.6,1010.6,1021.4,0.0,0.0,0.0,0,0,18.0,1523,-1.6,0.2,-0.4,-0.5,-0.1,0
2022-01-24,1.6,0.0,3.5,70,66,4.5,-4.0,1010.7,1021.5,0.0,0.0,0.0,0,0,17.333333333333336,1866,-1.5,0.2,-0.4,-0.5,-0.1,1
2022-01-24,1.7,0.0,2.8,70,66,4.6,-3.9,1010.9,1021.7,0.0,0.0,0.0,0,0,16.666666666666668,2000,-1.6,0.2,-0.4,-0.5,-0.1,2
2022-01-24,1.7,0.0,3.5,70,69,4.8,-3.3,1010.9,1021.7,0.0,0.0,0.0,0,0,16.0,2000,-1.7,0.1,-0.4,-0.5,-0.1,3
2022-01-24,1.8,0.0,3.2,70,69,4.8,-3.2,1010.9,1021.7,0.0,0.0,0.0,0,0,15.333333333333334,2000,-1.7,0.1,-0.4,-0.5,-0.1,4
2022-01-24,1.8,0.0,3.5,70,70,4.9,-3.0,1010.9,1021.7,0.0,0.0,0.0,0,0,14.666666666666668,2000,-1.8,0.1,-0.4,-0.5,-0.1,5
2022-01-24,1.8,0.0,4.4,50,70,4.9,-3.0,1010.7,1021.5,0.0,0.0,0.0,1,1,14.0,2000,-1.7,0.1,-0.4,-0.5,-0.1,6
2022-01-24,1.9,0.0,4.3,50,69,4.9,-3.1,1010.9,1021.7,0.0,0.0,0.0,2,2,14.0,2000,-1.8,0.1,-0.4,-0.5,-0.1,7
2022-01-24,1.9,0.0,4.4,50,68,4.8,-3.3,1011.5,1022.3,0.0,0.01,0.0,1,1,15.0,2000,-1.7,0.0,-0.4,-0.5,-0.1,8
2022-01-24,2.7,0.0,4.4,50,65,4.8,-3.2,1011.9,1022.6,0.9,0.33,0.0,0,0,16.0,2000,-0.8,0.0,-0.4,-0.5,-0.1,9
2022-01-24,4.6,0.0,5.3,70,58,4.9,-2.9,1012.2,1022.8,1.0,0.91,0.0,0,0,17.0,2000,0.7,0.1,-0.4,-0.5,-0.1,10
2022-01-24,6.4,0.0,4.6,70,50,4.8,-3.2,1012.4,1023.0,1.0,1.58,0.0,3,3,18.0,2000,6.2,0.1,-0.4,-0.5,-0.1,11
2022-01-24,6.7,0.0,3.9,70,49,4.8,-3.2,1011.9,1022.5,0.8,1.65,0.0,6,6,19.0,2000,6.0,0.2,-0.4,-0.5,-0.1,12
2022-01-24,8.1,0.0,3.8,50,45,4.9,-3.1,1011.0,1021.5,0.3,1.59,0.0,8,8,18.0,2000,9.3,0.2,-0.4,-0.5,-0.1,13
2022-01-24,8.2,0.0,3.1,70,44,4.8,-3.3,1010.3,1020.8,0.0,1.24,0.0,9,9,18.0,2000,7.1,0.2,-0.4,-0.5,-0.1,14
2022-01-24,7.8,0.0,4.4,50,45,4.8,-3.4,1010.1,1020.6,0.0,0.56,0.0,9,9,18.0,2000,5.4,0.3,-0.4,-0.5,-0.1,15
2022-01-24,7.5,0.0,3.2,50,45,4.7,-3.6,1010.3,1020.8,0.0,0.49,0.0,9,9,18.0,2000,3.7,0.3,-0.3,-0.5,-0.1,16
2022-01-24,7.0,0.0,3.5,70,45,4.5,-4.1,1010.6,1021.1,0.0,0.25,0.0,8,8,18.0,2000,2.1,0.3,-0.3,-0.5,-0.1,17
2022-01-24,6.2,0.0,2.2,70,47,4.5,-4.2,1010.7,1021.3,0.0,0.1,0.0,4,3,18.0,2000,0.0,0.3,-0.3,-0.4,-0.1,18
2022-01-24,5.5,0.0,2.3,70,49,4.4,-4.3,1010.7,1021.3,0.0,0.0,0.0,7,7,17.0,2000,-0.1,0.3,-0.3,-0.5,-0.1,19
2022-01-24,5.2,0.0,3.7,50,51,4.5,-4.1,1010.9,1021.5,0.0,0.0,0.0,7,7,14.0,2000,-0.1,0.3,-0.3,-0.4,-0.1,20
2022-01-24,5.0,0.0,3.0,50,51,4.4,-4.3,1011.0,1021.6,0.0,0.0,0.0,9,9,15.0,2000,0.1,0.3,-0.3,-0.4,-0.1,21
2022-01-24,4.8,0.0,2.6,70,52,4.5,-4.2,1011.2,1021.9,0.0,0.0,0.0,9,9,15.0,2000,0.1,0.3,-0.3,-0.4,-0.1,22
2022-01-24,4.8,0.0,2.7,70,50,4.3,-4.7,1011.0,1021.7,0.0,0.0,0.0,9,9,16.0,2000,0.2,0.3,-0.3,-0.4,-0.1,23
2022-01-25,4.5,0.0,2.8,50,52,4.4,-4.5,1011.0,1021.6,0.0,0.0,0.0,10,7,15.0,2000,0.2,0.3,-0.3,-0.4,-0.1,0
2022-01-25,4.3,0.0,2.9,50,53,4.4,-4.4,1010.8,1021.4,0.0,0.0,0.0,10,7,14.0,2000,0.2,0.3,-0.3,-0.4,-0.1,1
2022-01-25,4.0,0.0,3.2,50,54,4.4,-4.4,1010.6,1021.3,0.0,0.0,0.0,10,8,10.0,2000,0.2,0.3,-0.3,-0.4,-0.1,2
2022-01-25,4.1,0.0,2.0,70,55,4.5,-4.1,1010.7,1021.4,0.0,0.0,0.0,10,7,10.0,2000,0.2,0.3,-0.3,-0.4,-0.1,3
2022-01-25,2.9,0.0,2.4,110,76,5.7,-0.9,1010.4,1021.1,0.0,0.0,0.0,10,8,8.0,1045,0.0,0.3,-0.3,-0.4,-0.1,4
2022-01-25,2.3,0.0,2.3,90,83,6.0,-0.2,1010.0,1020.7,0.0,0.0,0.0,10,8,8.0,2000,0.2,0.3,-0.3,-0.4,-0.1,5
2022-01-25,2.1,0.3,2.4,70,83,5.9,-0.4,1009.9,1020.6,0.0,0.0,0.0,10,7,8.0,2000,0.2,0.3,-0.3,-0.4,-0.1,6
2022-01-25,2.1,0.0,2.7,70,83,5.9,-0.4,1010.1,1020.8,0.0,0.0,0.0,10,8,7.0,2000,0.2,0.3,-0.3,-0.4,-0.1,7
2022-01-25,2.0,0.0,3.0,50,86,6.1,-0.1,1010.5,1021.3,0.0,0.0,0.0,10,8,5.0,634,0.3,0.3,-0.3,-0.4,-0.1,8
2022-01-25,1.9,0.2,2.0,70,91,6.3,0.5,1010.9,1021.7,0.0,0.01,0.0,10,8,4.0,576,0.4,0.3,-0.3,-0.4,-0.1,9
2022-01-25,1.9,0.0,2.6,50,93,6.5,0.8,1010.9,1021.7,0.0,0.06,0.0,10,7,5.0,576,0.8,0.3,-0.3,-0.4,-0.1,10
2022-01-25,2.2,0.0,2.2,50,93,6.6,1.1,1011.0,1021.7,0.0,0.09,0.0,10,7,5.0,494,1.2,0.3,-0.3,-0.4,-0.1,11
2022-01-25,2.3,0.2,2.4,50,93,6.7,1.2,1010.5,1021.2,0.0,0.13,0.0,10,8,4.0,612,1.4,0.3,-0.3,-0.4,-0.1,12
2022-01-25,2.5,0.0,2.6,50,93,6.8,1.4,1009.8,1020.5,0.0,0.14,0.0,10,8,7.0,561,1.9,0.3,-0.3,-0.4,-0.1,13
2022-01-25,3.4,0.0,1.2,50,91,7.1,2.0,1009.1,1019.8,0.0,0.41,0.0,10,8,7.0,945,3.5,0.3,-0.2,-0.4,-0.1,14
2022-01-25,3.9,0.0,1.6,50,87,7.0,1.9,1008.7,1019.3,0.0,0.38,0.0,10,8,7.0,883,3.0,0.3,-0.2,-0.4,-0.1,15
2022-01-25,4.1,0.0,1.5,50,86,7.0,1.9,1008.7,1019.3,0.0,0.23,0.0,9,9,8.0,967,2.7,0.4,-0.2,-0.4,-0.1,16
2022-01-25,4.5,0.0,3.1,250,69,5.8,-0.7,1008.8,1019.4,0.0,0.21,0.0,8,8,10.0,1847,1.5,0.4,-0.2,-0.4,-0.1,17
2022-01-25,3.8,0.0,4.5,270,68,5.5,-1.5,1009.3,1020.0,0.0,0.04,0.0,9,9,10.0,1985,0.3,0.4,-0.2,-0.4,-0.1,18
2022-01-25,3.5,0.0,2.8,230,72,5.7,-1.0,1010.0,1020.7,0.0,0.0,0.0,8,8,13.0,1680,-0.3,0.4,-0.2,-0.4,-0.1,19
2022-01-25,3.2,0.0,2.4,250,77,5.9,-0.4,1010.2,1020.9,0.0,0.0,0.0,6,6,13.0,1294,-0.9,0.3,-0.2,-0.4,-0.1,20
2022-01-25,2.6,0.0,2.2,250,80,5.9,-0.5,1010.5,1021.2,0.0,0.0,0.0,8,8,10.0,1196,-0.1,0.3,-0.2,-0.4,-0.1,21
2022-01-25,2.6,0.0,1.4,270,81,6.0,-0.3,1011.0,1021.7,0.0,0.0,0.0,8,8,10.0,1129,-0.1,0.3,-0.2,-0.4,0.0,22
2022-01-25,2.3,0.0,1.4,290,80,5.8,-0.8,1011.2,1021.9,0.0,0.0,0.0,8,8,10.0,1124,-0.1,0.3,-0.2,-0.4,0.0,23
2022-01-26,2.0,0.0,1.6,290,83,5.9,-0.5,1011.4,1022.2,0.0,0.0,0.0,8,8,12.0,1061,-0.1,0.3,-0.2,-0.4,0.0,0
2022-01-26,1.3,0.0,1.1,290,83,5.6,-1.2,1011.7,1022.5,0.0,0.0,0.0,0,0,11.992537313432836,920,-0.3,0.3,-0.2,-0.4,0.0,1
2022-01-26,0.4,0.0,0.9,290,85,5.4,-1.8,1012.0,1022.8,0.0,0.0,0.0,0,0,11.985074626865671,789,-0.7,0.3,-0.2,-0.4,0.0,2
2022-01-26,-0.2,0.0,2.4,250,87,5.2,-2.1,1012.5,1023.4,0.0,0.0,0.0,0,0,11.977611940298507,718,-1.0,0.3,-0.2,-0.4,0.0,3
2022-01-26,-0.5,0.0,2.1,270,87,5.1,-2.4,1012.7,1023.6,0.0,0.0,0.0,0,0,11.970149253731343,689,-1.2,0.3,-0.2,-0.4,0.0,4
2022-01-26,-1.1,0.0,1.8,250,88,5.0,-2.8,1012.8,1023.7,0.0,0.0,0.0,0,0,11.962686567164178,664,-1.5,0.3,-0.2,-0.4,0.0,5
2022-01-26,-1.3,0.0,1.6,270,90,5.0,-2.7,1013.0,1023.9,0.0,0.0,0.0,0,0,11.955223880597014,704,-1.9,0.3,-0.2,-0.4,0.0,6
2022-01-26,-1.8,0.0,1.7,270,91,4.9,-3.0,1013.5,1024.4,0.0,0.0,0.0,0,0,11.947761194029852,695,-2.2,0.3,-0.2,-0.4,0.0,7
2022-01-26,-1.8,0.0,0.8,270,90,4.8,-3.2,1013.9,1024.8,0.0,0.0,0.0,0,0,11.940298507462687,796,-2.3,0.3,-0.2,-0.4,0.0,8
2022-01-26,-1.2,0.0,1.5,270,90,5.0,-2.6,1014.4,1025.3,0.4,0.27,0.0,0,0,11.932835820895523,829,-1.1,0.3,-0.2,-0.4,0.0,9
2022-01-26,0.7,0.0,1.0,270,83,5.4,-1.8,1014.4,1025.3,1.0,0.75,0.0,0,0,11.925373134328359,1048,-0.2,0.3,-0.2,-0.4,0.0,10
2022-01-26,2.2,0.0,2.5,290,62,4.4,-4.3,1014.7,1025.5,1.0,1.39,0.0,0,0,11.917910447761194,1467,3.0,0.3,-0.2,-0.4,0.0,11
2022-01-26,3.8,0.0,2.3,290,53,4.2,-4.9,1014.3,1025.0,1.0,1.85,0.0,0,0,11.91044776119403,1443,7.4,0.3,-0.2,-0.4,0.0,12
2022-01-26,4.8,0.0,2.7,270,44,3.8,-6.4,1013.4,1024.1,1.0,2.02,0.0,6,0,11.902985074626866,1626,9.2,0.3,-0.2,-0.4,0.0,13
2022-01-26,5.9,0.0,1.9,270,41,3.8,-6.3,1013.1,1023.7,0.9,1.78,0.0,3,0,11.895522388059701,1601,10.6,0.4,-0.2,-0.4,0.0,14
2022-01-26,6.5,0.0,2.6,250,40,3.9,-6.1,1013.0,1023.6,1.0,1.67,0.0,2,0,11.888059701492537,1564,8.3,0.4,-0.2,-0.4,0.0,15
2022-01-26,5.9,0.0,2.7,250,40,3.7,-6.6,1012.8,1023.4,1.0,1.09,0.0,0,0,11.880597014925373,1655,3.7,0.4,-0.2,-0.4,0.0,16
2022-01-26,4.8,0.0,3.1,250,40,3.5,-7.6,1013.0,1023.7,1.0,0.65,0.0,4,0,11.873134328358208,1739,0.5,0.4,-0.2,-0.4,0.0,17
2022-01-26,3.2,0.0,2.3,290,39,3.0,-9.4,1013.5,1024.2,0.1,0.07,0.0,4,0,11.865671641791044,1988,-0.1,0.4,-0.2,-0.4,0.0,18
2022-01-26,2.2,0.0,3.2,270,49,3.5,-7.4,1014.1,1024.9,0.0,0.0,0.0,5,0,11.85820895522388,1731,-0.4,0.4,-0.2,-0.4,0.0,19
2022-01-26,1.4,0.0,3.2,270,54,3.6,-6.9,1014.2,1025.0,0.0,0.0,0.0,6,0,11.850746268656717,1707,-0.7,0.4,-0.2,-0.4,0.0,20
2022-01-26,0.7,0.0,0.8,290,54,3.5,-7.5,1014.4,1025.3,0.0,0.0,0.0,5,0,11.843283582089553,1757,-1.1,0.3,-0.2,-0.4,0.0,21
2022-01-26,0.2,0.0,3.6,320,45,2.8,-10.3,1014.4,1025.3,0.0,0.0,0.0,5,0,11.835820895522389,1982,-1.4,0.3,-0.2,-0.4,0.0,22
2022-01-26,-0.6,0.0,3.0,270,45,2.6,-11.0,1014.7,1025.6,0.0,0.0,0.0,7,0,11.828358208955224,2000,-1.6,0.3,-0.2,-0.3,0.0,23
2022-01-27,-1.2,0.0,3.4,270,49,2.8,-10.5,1014.6,1025.5,0.0,0.0,0.0,8,0,11.82089552238806,2000,-1.7,0.3,-0.2,-0.4,0.0,0
2022-01-27,-1.6,0.0,2.4,270,50,2.7,-10.6,1014.5,1025.4,0.0,0.0,0.0,9,0,11.813432835820896,1943,-1.7,0.3,-0.2,-0.3,0.0,1
2022-01-27,-2.0,0.0,1.6,270,53,2.8,-10.3,1014.8,1025.8,0.0,0.0,0.0,8,0,11.805970149253731,1857,-1.9,0.3,-0.2,-0.3,0.0,2
2022-01-27,-2.5,0.0,1.7,270,56,2.9,-10.0,1014.8,1025.8,0.0,0.0,0.0,8,0,11.798507462686567,1819,-2.1,0.3,-0.2,-0.3,0.0,3
2022-01-27,-2.7,0.0,1.5,290,56,2.8,-10.2,1014.7,1025.7,0.0,0.0,0.0,3,0,11.791044776119403,1746,-2.6,0.3,-0.2,-0.3,0.0,4
2022-01-27,-3.6,0.0,2.0,270,59,2.8,-10.4,1014.7,1025.7,0.0,0.0,0.0,0,0,11.783582089552239,1672,-3.3,0.3,-0.2,-0.3,0.0,5
2022-01-27,-4.3,0.0,1.3,270,62,2.8,-10.5,1014.9,1026.0,0.0,0.0,0.0,0,0,11.776119402985074,1589,-3.6,0.3,-0.2,-0.3,0.0,6
2022-01-27,-4.5,0.0,1.4,270,65,2.9,-10.0,1014.9,1026.0,0.0,0.0,0.0,0,0,11.76865671641791,1438,-3.9,0.3,-0.2,-0.3,0.0,7
2022-01-27,-4.6,0.0,1.8,250,65,2.8,-10.1,1015.2,1026.3,0.0,0.01,0.0,0,0,11.761194029850746,1317,-3.9,0.3,-0.2,-0.3,0.0,8
2022-01-27,-3.9,0.0,1.1,250,62,2.8,-10.1,1015.3,1026.4,0.9,0.34,0.0,3,0,11.753731343283581,1425,-2.4,0.3,-0.2,-0.3,0.0,9
2022-01-27,-1.5,0.0,1.3,290,56,3.1,-9.1,1015.1,1026.0,1.0,0.91,0.0,6,0,11.746268656716419,1466,-0.3,0.3,-0.2,-0.3,0.0,10
2022-01-27,1.1,0.0,2.3,250,47,3.1,-8.9,1014.9,1025.7,1.0,1.45,0.0,7,0,11.738805970149254,1339,2.1,0.3,-0.2,-0.3,0.0,11
